original_original_location,original_original_year,original_original_population,original_original_unemployment_rate,original_original_mean_household_income,original_lat,original_lon,original_formatted,original_state,original_state_code,original_country,original_country_code,original_confidence,original_attribution,original_attribution_license,original_attribution_url,distance,formatted,lat,lon,name,housenumber,street,district,postcode,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
Alabama,2010,24484,8,45163,33.2588817,-86.8295337,"Alabama, United States of America",Alabama,AL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,36.14863747,"1129 Big Cloud Circle, Alabaster, AL 35007, United States of America",33.259197,-86.829439,,1129,Big Cloud Circle,,35007,Alabaster,Shelby County,Alabama,AL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Alaska,2010,3141,3,65923,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,5561,2,81401,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,291826,7,91251,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,17013,19,69184,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,997,11,88476,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,1826,2,78511,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,4847,15,76672,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,97581,7,79824,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,2508,6,64843,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,31275,6,89373,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,55400,9,70743,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,13477,7,71507,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,13592,6,73928,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,1631,10,55699,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,88995,10,78184,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,9492,17,67734,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,9430,25,80525,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,7523,26,65507,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,8881,7,73098,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,7029,13,72151,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,9636,10,74012,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,7459,27,47397,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,662,4,79072,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Alaska,2010,5588,24,45463,64.4459613,-149.680909,"Alaska, United States of America",Alaska,AK,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Unorganized Borough, AK, United States of America",63.41743105,-157.671865,,,,,,,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Arizona,2010,71518,16,40762,34.395342,-111.763275,"Arizona, United States of America",Arizona,AZ,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Yavapai, AZ, United States of America",34.5668857,-112.5515965,,,,,,,Yavapai,Arizona,AZ,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Arizona,2010,131346,8,58119,34.395342,-111.763275,"Arizona, United States of America",Arizona,AZ,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Yavapai, AZ, United States of America",34.5668857,-112.5515965,,,,,,,Yavapai,Arizona,AZ,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Arizona,2010,134421,7,63284,34.395342,-111.763275,"Arizona, United States of America",Arizona,AZ,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Yavapai, AZ, United States of America",34.5668857,-112.5515965,,,,,,,Yavapai,Arizona,AZ,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Arizona,2010,53597,7,48377,34.395342,-111.763275,"Arizona, United States of America",Arizona,AZ,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Yavapai, AZ, United States of America",34.5668857,-112.5515965,,,,,,,Yavapai,Arizona,AZ,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Arizona,2010,37220,10,49430,34.395342,-111.763275,"Arizona, United States of America",Arizona,AZ,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Yavapai, AZ, United States of America",34.5668857,-112.5515965,,,,,,,Yavapai,Arizona,AZ,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Arizona,2010,8437,12,52969,34.395342,-111.763275,"Arizona, United States of America",Arizona,AZ,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Yavapai, AZ, United States of America",34.5668857,-112.5515965,,,,,,,Yavapai,Arizona,AZ,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Arizona,2010,20489,7,43362,34.395342,-111.763275,"Arizona, United States of America",Arizona,AZ,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Yavapai, AZ, United States of America",34.5668857,-112.5515965,,,,,,,Yavapai,Arizona,AZ,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Arizona,2010,3817117,7,73909,34.395342,-111.763275,"Arizona, United States of America",Arizona,AZ,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Yavapai, AZ, United States of America",34.5668857,-112.5515965,,,,,,,Yavapai,Arizona,AZ,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Arizona,2010,200186,11,51979,34.395342,-111.763275,"Arizona, United States of America",Arizona,AZ,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Yavapai, AZ, United States of America",34.5668857,-112.5515965,,,,,,,Yavapai,Arizona,AZ,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Arizona,2010,107449,12,49828,34.395342,-111.763275,"Arizona, United States of America",Arizona,AZ,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Yavapai, AZ, United States of America",34.5668857,-112.5515965,,,,,,,Yavapai,Arizona,AZ,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Arizona,2010,980263,8,61726,34.395342,-111.763275,"Arizona, United States of America",Arizona,AZ,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,0,"Yavapai, AZ, United States of America",34.5668857,-112.5515965,,,,,,,Yavapai,Arizona,AZ,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
